[					
]					
趟	t,,a,ng,4	t,,o,ng,3			t,,o,u,None|t,y,o,u,None|z,y,o,u,None
趠	ch,u,o,,4	c,,oe,k,8	ch,,o,,None	r,ư,ơ,t,8	t,,a,ku,None|t,y,o,u,None
趡	c,u,i,,3	c,,eoi,,2			
趢	l,,u,,4				
趣	q,,u,,4	c,,eoi,,3|c,,u,k,7	ch,w,i,,None|ch,w,u,k,None	th,,u,,3	s,y,u,,None|s,,o,ku,None|s,,o,u,None
趤	d,,a,ng,4				
踏	t,,a,,4	d,,aa,p,9	t,,a,p,None	đ,,a,p,8	t,,o,u,None
踐	j,i,a,n,4	c,,i,n,5|z,,i,n,6	ch,,e,n,None		s,,e,n,None
踑	q,,i,,2	k,,ei,,1			k,,i,,None|g,,i,,None
踒	,u,o,,1	,u,o,,1			
踓	,u,ei,,3				
踔	ch,u,o,,1	c,,oe,k,8	th,,a,k,None	x,,ơ,t,8	t,,o,u,None|t,y,o,u,None
踕	j,i,e,,2	z,,i,t,9			
踖	j,,i,,2	z,,i,k,7		t,,ê,ch,7	s,,e,ki,None|s,y,a,ku,None|s,,a,ku,None
踗	n,i,e,,4				
踘	j,,u,,1	g,,u,k,7|g,,u,k,9		g,u,ô,c,7	
踙	j,,u,,1				
踚	l,,u,n,2				
踛	l,,u,,4	l,,u,k,9			
踜	l,,e,ng,4				
踝	h,u,ai,,2	,u,aa,,5	k,w,a,,None		k,,a,,None
踞	j,,u,,4	g,,eoi,,3	k,,e,,None		k,y,o,,None|k,,o,,None
踟	ch,,i,,2	c,,i,,4	c,,i,,None		t,y,i,,None
踠	,u,a,n,3	,i,u,n,2			,,e,n,None|,,o,n,None|,w,a,,None
踡	q,u,a,n,2	k,i,u,n,4			k,,e,n,None|g,,e,n,None
踢	t,,i,,1	t,,e,k,8			t,,e,ki,None|t,y,a,ku,None|s,y,a,ku,None
踣	b,,o,,2	b,,aa,k,9		v,ô,i,,4	h,,o,u,None|b,,o,ku,None|h,,a,i,None|b,,a,i,None
踤	z,,u,,2	c,i,u,t,8|s,,eoi,,6|z,,eo,t,7		nh,,o,t,7	
踥	q,i,e,,4	c,,i,p,8			
踦	,i,i,,3	g,,ei,,2|h,,ei,,2|,i,i,,2			k,,i,,None|g,,i,,None
踧	c,,u,,4	c,,u,k,7|d,,i,k,9			s,y,u,ku,None|t,,e,ki,None|z,y,a,ku,None
踨	z,,o,ng,1				
踩	c,,ai,,3	c,,aai,,2|c,,oi,,2			
踪	z,,o,ng,1	z,,u,ng,1	c,,o,ng,None	t,,ô,ng,1	s,y,o,u,None|s,,o,u,None
踬	zh,,i,,4	z,,i,,3			
踭	zh,,e,ng,1	z,,aa,ng,1|z,,a,ng,1			
踮	d,i,a,n,3	d,,i,m,3			
踯	zh,,i,,2	z,,aa,k,9			
踺	j,i,a,n,4				
躶	l,u,o,,3	l,,o,,2			
躷	,,ai,,3	,,ai,,2|ng,,ai,,2			
躸	j,,i,,1				
躹	j,,u,,2				
躺	t,,a,ng,3	t,,o,ng,2		th,,ă,ng,5	t,,o,u,None
躻	k,,o,ng,5				
躼	l,,ao,,4				
輖	zh,,ou,,1	z,,au,,1			s,y,u,u,None|s,y,u,,None
輗	n,,i,,2	ng,,ai,,4			g,,e,i,None|g,,i,,None
輘	l,,e,ng,2	l,,i,ng,4			r,y,o,u,None|r,,o,u,None
輙	zh,,e,,2				t,y,o,u,None
輚	zh,,a,n,4	z,,aa,n,6			
輛	l,i,a,ng,4	l,,oe,ng,2|l,,oe,ng,6	l,y,a,ng,None		r,y,o,u,None
輜	z,,i,,1	z,,i,,1	ch,,i,,None		s,y,i,,None
輝	h,u,i,,1	f,,ai,,1	h,w,i,,None	h,,uy,,1	k,,i,,None|k,,u,n,None
輞	,u,a,ng,3	m,,o,ng,5	m,,a,ng,None	v,,o,ng,6	b,,o,u,None|m,,o,u,None
輟	ch,u,o,,4	z,i,u,t,8|z,i,u,t,9	ch,,e,l,None		t,,e,tsu,None
輠	g,u,o,,3	g,u,o,,2			k,,a,,None|,w,a,,None|g,,a,,None|g,,e,,None
輡	k,,a,n,3				k,,a,n,None|k,,o,n,None
輢	,i,i,,3				
輣	p,,e,ng,2	p,,aa,ng,4			h,,o,u,None|,y,o,u,None|b,,o,u,None
輤	q,i,a,n,4	s,,i,n,3			
輥	g,,u,n,3	g,u,a,n,2			k,,o,n,None
輦	n,i,a,n,3	l,,i,n,5	l,y,e,n,None		r,,e,n,None
輧	p,,i,ng,2		p,y,e,ng,None		,y,o,u,None|h,,e,i,None
輨	g,u,a,n,3		k,w,a,n,None		k,,a,n,None
輩	b,,ei,,4	b,u,i,,3	p,,ay,,None	b,ô,i,,3	h,,a,i,None
輪	l,,u,n,2	l,,eo,n,4	l,y,u,n,None	l,u,â,n,1	r,,i,n,None
輫	p,,ai,,2				
輬	l,i,a,ng,2	l,,oe,ng,4			r,y,o,u,None
辉	h,u,i,,1	f,,ai,,1			
辘	l,,u,,4	l,,u,k,7			
辤	c,,i,,2	c,,i,,4			z,y,i,,None
辳	n,,o,ng,2				
遦	g,u,a,n,4				k,,a,n,None
遧	zh,,a,ng,1				s,y,o,u,None
遨	,,ao,,2	ng,,ou,,4|ng,,ou,,6	,,o,,None	ng,,ao,,1	g,,o,u,None
適	sh,,i,,4	d,,i,k,7|s,,i,k,7	c,,e,k,None|ch,,e,k,None	th,,i,ch,7	t,,e,ki,None|s,,e,ki,None
遪	c,,a,,4				
遫	ch,,i,,4	c,,u,k,7			
遬	s,,u,,4		s,,o,k,None		s,,o,ku,None
遭	z,,ao,,1	z,,ou,,1	c,,o,,None	t,,ao,,1	s,,o,u,None
遮	zh,,e,,1	z,,e,,1	ch,,a,,None		s,y,a,,None
遯	d,,u,n,4	d,,eo,n,6	t,w,u,n,None	r,,ô,n,4	t,,o,n,None|d,,o,n,None
遰	d,,i,,4	d,,ai,,6|s,,ai,,6			t,,e,i,None|d,,a,i,None|s,,e,i,None|t,,a,i,None
遱	l,,ou,,2				
遳	c,u,o,,1				
郶	b,,u,,4				b,,u,,None|b,,e,,None
鄦	x,,u,,3	h,,eoi,,2			
鄧	d,,e,ng,4	d,,a,ng,6	t,,u,ng,None	đ,,ă,ng,4	t,,o,u,None|d,,o,u,None
鄩	x,,u,n,2	c,,a,m,4			s,y,i,n,None|z,y,i,n,None
鄪	b,,i,,4	b,,ei,,3			
鄫	z,,e,ng,1	c,,a,ng,4			
鄬	,u,ei,,2	,u,ai,,4			
鄭	zh,,e,ng,4	z,,e,ng,6|z,,i,ng,6	c,,e,ng,None	tr,,i,nh,4	t,,e,i,None|z,y,o,u,None
鄮	m,,ao,,4	m,,au,,6			b,,o,u,None|m,,o,,None
鄯	sh,,a,n,4	s,,i,n,6			s,,e,n,None|z,,e,n,None
鄰	l,,i,n,2	l,,eo,n,4	l,,i,n,None	l,,â,n,1	r,,i,n,None
鄱	p,,o,,2	b,,o,,3|p,,o,,4	ph,,a,,None		h,,a,,None|b,,a,,None|h,,i,,None|b,,i,,None|h,,a,n,None|b,,a,n,None
鄲	d,,a,n,1	d,,aa,n,1	t,,a,n,None		t,,a,n,None|t,,a,,None
醀	,u,ei,,2				
醁	l,,u,,4	l,,u,k,9			r,y,o,ku,None|r,,o,ku,None
醂	l,,a,n,3				r,,i,n,None|r,,a,n,None
醃	,i,a,n,1	,i,i,m,1|,i,i,p,8	,,e,m,None		,,e,n,None|,,a,n,None|,,o,n,None
醄	t,,ao,,2	t,,ou,,4			
醅	p,,ei,,1	p,u,i,,1			h,,a,i,None|h,,u,u,None|h,,u,,None
醆	zh,,a,n,3	z,,aa,n,1|z,,aa,n,2			s,,a,n,None|s,,e,n,None
醇	ch,,u,n,2	s,,eo,n,4	s,w,u,n,None		s,y,u,n,None|z,y,u,n,None
醈	t,,a,n,2				
醉	z,u,i,,4	z,,eoi,,3	ch,w,i,,None		s,,u,i,None
醊	zh,u,i,,4	z,i,u,t,8			t,,e,tsu,None|t,,e,chi,None|t,y,i,i,None
醋	c,,u,,4	c,,ou,,3	ch,,o,,None|c,,a,k,None		s,,a,ku,None
醌	k,,u,n,1				
銲	h,,a,n,4	h,,o,n,6			k,,a,n,None|g,,a,n,None
銳	r,u,i,,4	,i,eoi,,6	,y,ey,,None|th,,ay,,None		,,e,i,None|t,,a,i,None
銴	sh,,i,,4				
銵	k,,e,ng,1				
銶	q,i,u,,2	k,,au,,4	k,w,u,,None		k,y,u,u,None|g,,u,,None
銷	x,i,ao,,1	s,i,u,,1	s,,o,,None	t,i,u,,1	s,y,o,u,None
銸	zh,,e,,2				s,y,o,u,None|z,y,o,u,None|n,,o,u,None
銹	x,i,u,,4	s,,au,,3	s,w,u,,None		s,y,u,u,None
銺	z,,a,ng,4				s,,o,u,None|z,,o,u,None
銻	t,,i,,2	t,,ai,,1			t,,e,i,None|d,,a,i,None
銼	c,u,o,,4	c,,o,,3			s,,a,,None|z,,a,,None|s,,o,ku,None|z,,o,ku,None
銽	g,u,a,,1				k,,a,tsu,None|k,,a,chi,None
銾	h,,o,ng,4				
銿	zh,,o,ng,1				s,y,o,u,None|s,y,u,,None|,y,o,u,None|,y,u,,None
鋀	t,,ou,,1	d,,au,,6			t,,o,u,None|z,,u,,None
鋁	l,,v,,3	l,,eoi,,5			r,y,o,,None|r,,o,,None
鋂	m,,ei,,2	m,u,i,,4		m,u,i,,6	b,,a,i,None|m,,a,i,None|b,,o,u,None|m,y,o,u,None
鋃	l,,a,ng,2	l,,o,ng,4			r,,o,u,None
鋄	,u,a,n,3	f,,aa,n,6			
鋅	x,,i,n,1	s,,a,n,1			s,y,i,,None|s,y,i,n,None
鋆	,i,u,n,2	,u,a,n,4	,y,u,n,None		,,i,n,None
鋇	b,,ei,,4	b,u,i,,3			h,,a,i,None
鋈	,u,u,,4	,i,u,k,7			,y,o,ku,None|,,o,ku,None|,w,a,ku,None
鋉	s,,u,,4				
鋊	,i,u,,4	,i,u,k,9			
鋋	ch,,a,n,2	,i,i,n,4|s,,i,n,4			s,,e,n,None|z,,e,n,None|,,e,n,None
鋌	d,,i,ng,4	t,,i,ng,5	c,,e,ng,None		t,,e,i,None|z,y,o,u,None
鋍	b,,o,,2	b,,u,t,9			h,,o,tsu,None|b,,o,chi,None
鋎	h,,a,n,4				k,,a,n,None|g,,e,n,None
鋏	j,i,a,,2	g,,aa,p,8	h,y,e,p,None		k,y,o,u,None
鋐	h,,o,ng,2	,u,a,ng,4			k,,o,u,None|,,o,u,None
鋑	c,u,a,n,1	c,i,u,n,1	c,,e,n,None		
鋒	f,,e,ng,1	f,,u,ng,1	p,,o,ng,None		h,,o,u,None
鋓	ch,,a,n,1				t,,e,n,None
鋔	,u,a,n,3				
鋕	zh,,i,,4	z,,i,,3			s,y,i,,None
鋖	s,,i,,1				
鋗	x,u,a,n,1	h,i,u,n,1	h,y,e,n,None		k,,e,n,None|g,,e,n,None|s,,e,n,None|z,,e,n,None
鋘	h,u,a,,2	ng,,@,,4|,u,aa,,4			k,,a,,None|g,,e,,None|k,,o,,None|g,,o,,None
鋙	,i,u,,3	,i,u,,5|ng,,@,,4			,y,o,,None|g,,o,,None
鋚	t,i,ao,,2				
鋛	g,,o,ng,3				
鋜	zh,u,o,,2				s,,a,ku,None|z,,a,ku,None
鋝	l,v,e,,4	l,i,u,t,8			r,,e,tsu,None|r,,e,chi,None|s,,e,tsu,None|s,,e,chi,None
鋞	x,,i,ng,2				
鋟	q,,i,n,3	c,,i,m,1	ch,,i,m,None	x,,ă,m,1	s,,e,n,None|t,y,i,n,None
鋠	sh,,e,n,4				s,y,i,n,None|z,y,i,n,None
鋡	h,,a,n,2				k,,a,n,None|g,,o,n,None
鋢	l,v,e,,4				
鋣	,i,e,,2				,y,a,,None
鋤	ch,,u,,2	c,,o,,4	s,,e,,None		z,y,o,,None|s,,o,,None
鋥	z,,e,ng,4		c,,e,ng,None	c,,â,t,7|x,i,ê,ng,2	t,,o,u,None|z,y,o,u,None
鋦	j,,u,,1	g,,u,k,7|g,,u,k,9		c,u,ô,c,7	
鋧	x,i,a,n,4	,i,i,n,6			k,,e,n,None|g,,e,n,None
鋨	t,i,e,,3	ng,,o,,4			t,,e,tsu,None
鋩	m,,a,ng,2	m,,o,ng,4			b,,o,u,None|m,,o,u,None
鋪	p,,u,,4	p,,ou,,1|p,,ou,,3	ph,,o,,None	ph,,ô,,3	h,,o,,None|f,,u,,None
鋫	l,,i,,2				
鋬	p,,a,n,4				h,,a,n,None
鋭	r,u,i,,4	,i,eoi,,6		nh,,o,n,4	,,e,i,None|t,,a,i,None
鋮	ch,,e,ng,2	s,,i,ng,4			s,,e,i,None
鋯	g,,ao,,4	g,,ou,,3		c,,ao,,4	
鋰	l,,i,,3	l,,ei,,5			r,,i,,None
鋱	t,,e,,4	t,,i,k,7			
鋲	b,,i,ng,5		p,y,e,ng,None	l,,â,p,7|b,,e,ng,1	
鋳	zh,,u,,4				t,y,u,u,None
鋴	zh,,e,n,5				
鋵	t,,u,,1				
鋶	l,i,u,,3				
镆	m,,o,,4	m,,o,k,9			
镇	zh,,e,n,4	z,,a,n,3			
镈	b,,o,,2	b,,o,k,8			
镉	g,,e,,2	g,,aa,k,8			
镊	n,i,e,,4	n,,i,p,9			
镋	t,,a,ng,3				
镌	j,u,a,n,1	z,i,u,n,1			
镍	n,i,e,,4	n,,i,p,7			
镎	n,,a,,2				
镏	l,i,u,,2	l,,au,,4|l,,au,,5			
镐	g,,ao,,3	h,,ou,,6			
镑	b,,a,ng,4	b,,o,ng,2|b,,o,ng,6			
镒	,i,i,,4	,i,a,t,9			
镓	j,i,a,,1	g,,aa,,1			
镔	b,,i,n,1	b,,a,n,1			
镕	r,,o,ng,2	,i,u,ng,4			
閫	k,,u,n,3	k,u,a,n,2	k,,o,n,None		k,,o,n,None
閬	l,,a,ng,4	l,,o,ng,5	l,,a,ng,None		r,,o,u,None|t,,o,u,None|d,,o,u,None|r,y,o,u,None
閭	l,,v,,2	l,,eoi,,4|l,,eoi,,5	l,y,e,,None		r,,o,,None|r,y,o,,None
閮	t,,i,ng,2				
閯	sh,,a,,4				
閰	j,,u,,2				
閱	,iu,e,,4	,i,u,t,9	,y,e,l,None		,,e,tsu,None
閲	,iu,e,,4	,i,u,t,9		d,uy,ê,t,8	,,e,tsu,None
閳	ch,,a,n,3				
閴	q,,u,,4				k,,e,ki,None
隢	r,,ao,,3				
隣	l,,i,n,2	l,,eo,n,4	l,,i,n,None		r,,i,n,None
隤	t,u,i,,2	t,,eoi,,4	th,,oy,,None		t,,a,i,None|z,,u,i,None|t,,a,,None
雓	,i,u,,2				
霂	m,,u,,4	m,,u,k,9		đ,,o,ng,1|m,,o,c,7	b,,o,ku,None|m,,o,ku,None
霃	ch,,e,n,2	c,,a,m,4			t,y,i,n,None|z,y,i,n,None
霄	x,i,ao,,1	s,i,u,,1	s,,o,,None		s,y,o,u,None
霅	zh,,a,,4	z,,i,p,8	s,,a,p,None		s,y,o,u,None|s,,o,u,None|,y,o,u,None
霆	t,,i,ng,2	t,,i,ng,4	c,,e,ng,None	đ,,i,nh,2	t,,e,i,None
震	zh,,e,n,4	z,,a,n,3	c,,i,n,None		s,y,i,n,None
霈	p,,ei,,4	p,u,i,,3	ph,,ay,,None	ph,,ay,,3	h,,a,i,None
霉	m,,ei,,2	m,u,i,,4	m,,ay,,None		b,,a,i,None|m,,e,,None
霊	l,,i,ng,2				r,,e,i,None|r,y,o,u,None
靚	j,,i,ng,4	l,,e,ng,3|z,,i,ng,6	c,,e,ng,None		s,,e,i,None|s,y,o,u,None
靠	k,,ao,,4	k,,aau,,3	k,,o,,None		k,,o,u,None
靥	,i,e,,4	,i,i,p,9			
鞇	,i,i,n,1				
鞈	g,,e,,2	g,,aa,p,8			
鞉	t,,ao,,2	t,,ou,,4			t,,o,u,None|d,,o,u,None
鞊	j,i,e,,2				
鞋	x,i,e,,2	h,,aai,,4	h,y,ey,,None	h,,ai,,2	,,a,i,None|k,,a,i,None
鞌	,,a,n,1	,,o,n,1			
鞍	,,a,n,1	,,o,n,1	,,a,n,None	,y,ê,n,1	,,a,n,None
鞎	h,,e,n,2				
鞏	g,,o,ng,3	g,,u,ng,2	k,,o,ng,None	c,,u,ng,5	k,y,o,u,None
鞐	q,i,a,,5				
鞑	d,,a,,2	t,,aa,t,8			
鞒	q,i,ao,,2				
韏	q,u,a,n,4	h,i,u,n,3			
韐	g,,e,,2	g,,aa,p,8	k,,a,p,None		k,,o,u,None|k,y,o,u,None
韑	,u,ei,,3				,,i,,None
韯	x,i,a,n,1				s,,e,n,None
頛	l,,ei,,4				
頜	h,,e,,2	g,,a,p,8|h,,a,p,9			k,,a,n,None|g,,o,n,None|g,,a,n,None|k,,o,u,None
頝	q,i,ao,,1				
頞	,,e,,4	,,aa,t,8	,,a,l,None		,,a,tsu,None|,,a,chi,None|,,a,n,None
頟	,,e,,2	ng,,aa,k,9			
頠	,u,ei,,3	ng,,ai,,5			g,,a,i,None|g,,i,,None
頡	x,i,e,,2	g,,i,t,8|k,,i,t,8	h,,i,l,None|k,,a,l,None	g,,â,t,8	k,,i,tsu,None|k,,a,tsu,None|k,,e,tsu,None
頢	k,u,o,,4				
頣	sh,,e,n,3		s,,i,n,None		s,y,i,n,None
頦	h,,ai,,2	h,,oi,,4|h,,oi,,5	h,,ay,,None		k,,a,i,None|g,,a,i,None
頧	d,u,i,,3				
頨	,i,u,,3				
頩	p,,i,ng,1	p,,i,ng,1|p,,i,ng,2			
頪	l,,ei,,4				
頫	f,,u,,3	f,,u,,2	p,w,u,,None		f,,u,,None|b,,a,n,None|m,,a,n,None
頬	j,i,a,,2				k,y,o,u,None
题	t,,i,,2	t,,ai,,4			
颙	,i,o,ng,2	,i,u,ng,4			
颚	,,e,,4	ng,,o,k,9			
颛	zh,u,a,n,1	z,i,u,n,1			
颜	,i,a,n,2	ng,,aa,n,4			
额	,,e,,2	ng,,aa,k,9			
颲	l,i,e,,4	l,,i,t,9	l,y,e,l,None		
颳	g,u,a,,1	g,u,aa,t,8			k,,a,tsu,None
飘	p,i,ao,,1	p,i,u,,1			
飺	c,,i,,2	c,,i,,1			
餀	h,,ai,,4				
餁	r,,e,n,4				z,y,i,n,None|n,,i,n,None
餂	t,i,a,n,3	t,,i,m,5			t,,e,n,None|d,,e,n,None
餃	j,i,ao,,3	g,,aau,,2	k,y,o,,None		k,,o,u,None|k,y,o,u,None
餄	j,i,a,,2				
餆	,i,ao,,2				
餇	t,,o,ng,2				t,,o,,None|z,,u,,None
餈	c,,i,,2	c,,i,,4			s,y,i,,None|z,y,i,,None
餉	x,i,a,ng,3	h,,@,ng,2	h,y,a,ng,None		s,y,o,u,None
養	,i,a,ng,3	,i,oe,ng,5|,i,oe,ng,6	,y,a,ng,None	d,ư,ơ,ng,6	,y,o,u,None
餋	j,u,a,n,4				
餌	,,er,,3	n,,ei,,6	,,i,,None		z,y,i,,None
餍	,i,a,n,4	,i,i,m,3			
餎	l,,e,,5				
餏	x,,i,,1				
馓	s,,a,n,3				s,,a,n,None
馔	zh,u,a,n,4	z,,aa,n,6			
駈	q,,u,,1		k,w,u,,None		k,,u,,None
駉	j,i,o,ng,1	g,u,i,ng,1	k,y,e,ng,None		k,,e,i,None|k,y,o,u,None
駊	p,,o,,3				
駋	zh,,ao,,1				
駌	,iu,a,n,1				
駍	p,,ei,,2				
駎	zh,,ou,,4				
駏	j,,u,,4	g,,eoi,,6	k,,e,,None		
駐	zh,,u,,4	z,i,u,,3	c,w,u,,None	tr,,u,,3	t,y,u,u,None|t,y,u,,None
駑	n,,u,,2	n,,ou,,4	n,,o,,None		d,,o,,None
駒	j,,u,,1	k,,eoi,,1	k,w,u,,None	c,,âu,,1	k,,u,,None
駓	p,,i,,1	p,,ei,,1|p,,ei,,3			h,,i,,None
駔	z,,a,ng,3	c,,o,ng,2|z,,o,ng,2|z,,ou,,2			s,,o,u,None|s,,o,,None|z,,o,,None|s,y,o,,None
駕	j,i,a,,4	g,,aa,,3	k,,a,,None	g,i,a,,3	g,,a,,None
駖	l,,i,ng,2				
駗	zh,,e,n,3				
駘	t,,ai,,2	t,,oi,,4	th,,a,,None		t,,a,i,None
駙	f,,u,,4	f,,u,,6	p,w,u,,None	ph,,o,,2	f,,u,,None|b,,u,,None
駚	,i,a,ng,3				,y,o,u,None|,,o,u,None
駛	sh,,i,,3	s,,ai,,2	s,,a,,None		s,y,i,,None
駜	b,,i,,4	b,,ei,,3|b,,i,t,7	ph,,i,l,None		h,,i,tsu,None|b,,i,chi,None|h,,i,,None|b,,i,,None
駝	t,u,o,,5	t,,o,,4	th,,a,,None	đ,,a,,2	t,,a,,None|d,,a,,None
駞	t,u,o,,2		th,,a,,None		d,,a,,None|t,,a,,None
駟	s,,i,,4	s,,i,,3	s,,a,,None		s,y,i,,None
駠	l,i,u,,2				
骣	ch,,a,n,3	c,,i,n,5			
骲	b,,ao,,4	b,,aau,,6|b,i,u,,6			h,,a,ku,None|g,,o,u,None|,y,o,u,None|h,,o,u,None|,y,o,u,None
骳	b,,ei,,4	b,,ei,,6			
骴	c,,i,,1	c,,i,,1|c,,i,,3			s,y,i,,None|z,y,i,,None|s,,a,i,None|z,y,a,,None
骵	t,,i,,3				t,,a,i,None|t,,e,i,None
骶	d,,i,,3				t,,e,i,None|t,,a,i,None
骷	k,,u,,1	f,,u,,1			
髛	k,,ao,,1				k,,o,u,None
髫	t,i,ao,,2	t,i,u,,4	ch,,o,,None		t,y,o,u,None
髬	p,,i,,1	p,,ei,,1			h,,i,,None
髭	z,,i,,1	z,,i,,1	c,,a,,None		s,y,i,,None
髮	f,,a,,4	f,,aa,t,8	p,,a,l,None		h,,a,tsu,None
髯	r,,a,n,2	,i,i,m,4		nh,,e,m,4	z,,e,n,None
髰	t,,i,,4		ch,,ey,,None		
髱	b,,ao,,4				h,,o,u,None
髲	b,,i,,4	b,,ei,,6	ph,,i,,None		h,,i,,None|b,,i,,None
髳	m,,ao,,2	m,,aau,,4|m,,au,,4			b,,o,u,None|m,,u,,None|m,,o,u,None
髴	f,,u,,2	f,,a,t,7	p,w,u,l,None		f,,u,tsu,None|h,,i,,None
鬧	n,,ao,,4	n,,aau,,6	l,y,o,,None|n,y,o,,None	n,,ao,,3	t,,o,u,None|d,,o,u,None
魃	b,,a,,2	b,,aa,t,9	p,,a,l,None		b,,a,tsu,None|h,,a,tsu,None
魄	p,,o,,4	b,,o,k,8|p,,aa,k,8|t,,o,k,8	p,,ay,k,None	ph,,a,ch,7	h,,a,ku,None|b,,a,ku,None
魅	m,,ei,,4	m,,ei,,6|m,u,i,,6	m,,ay,,None		m,,i,,None|b,,i,,None
魆	x,,u,,1	f,,a,t,7|,i,u,t,9			
魣	x,,u,,4				s,y,o,,None|z,y,o,,None|,y,o,,None
魤	,,e,,2				
魥	,,e,,4				g,,o,u,None|k,y,o,u,None|k,,o,u,None
魦	sh,,a,,1	s,,aa,,1	s,,a,,None		s,,a,,None|s,y,a,,None|s,y,o,u,None
魧	h,,a,ng,2				
魨	t,,u,n,2	t,i,u,n,4			t,,o,n,None|d,,o,n,None
魩	m,,o,,4				h,,a,chi,None|b,,a,chi,None
魪	j,i,e,,4				k,,a,i,None
魫	sh,,e,n,3	c,,a,m,4			s,y,i,n,None|z,y,i,n,None
魬	b,,a,n,3	b,,aa,n,2			h,,a,n,None|b,,a,n,None
魭	,iu,a,n,2				g,,e,n,None|g,,a,n,None
魮	p,,i,,2				h,,i,,None|b,,i,,None
魯	l,,u,,3	l,,ou,,5	l,,o,,None	l,,ô,,6	r,,o,,None
魰	,u,e,n,2	m,,a,n,4			
魱	h,,u,,2	,,u,,4|,,u,,6			
魲	l,,u,,2				r,,o,,None
魳	z,,a,,1				s,y,i,,None|s,,o,u,None
魴	f,,a,ng,2	f,,o,ng,4	p,,a,ng,None		h,,o,u,None
魵	f,,e,n,2	f,,a,n,4|f,,a,n,5			f,,u,n,None|b,,u,n,None
魶	n,,a,,4	n,,aa,p,9			
魷	,i,ou,,2	,i,au,,4			,y,u,u,None
魹	m,,o,,5				
鲠	g,,e,ng,3	g,,a,ng,2			
鲡	l,,i,,2	l,,ei,,4			
鲢	l,i,a,n,2	l,,i,n,4			
鲣	j,i,a,n,1	g,,i,n,1			
鲤	l,,i,,3	l,,ei,,5			
鲥	sh,,i,,2	s,,i,,4			
鲦	t,i,ao,,2	t,i,u,,4			
鲧	g,,u,n,3	g,u,a,n,2			
鲨	sh,,a,,1	s,,aa,,1			
鲩	h,u,a,n,4	,u,aa,n,5			
鲪	j,,u,n,1				
鲫	j,,i,,4	z,,i,k,7			
鲬	,i,o,ng,3				
鳷	zh,,i,,1	z,,i,,1			s,y,i,,None|k,,i,,None
鳸	h,,u,,4				
鳹	q,,i,n,2	l,,i,ng,4			k,,e,n,None|g,,e,n,None|k,,i,n,None|g,,o,n,None|k,,a,n,None|k,,o,n,None
鳺	f,,u,,1	f,,u,,1			
鳻	b,,a,n,1				
鳼	,u,e,n,2				
鳽	j,i,a,n,1				
鳾	sh,,i,,1				
鳿	,i,u,,4	,i,u,k,9			
鴀	f,,ou,,3	f,,au,,4			
鴁	,i,ao,,1				
鴂	j,u,e,,2				k,,e,tsu,None|k,,e,chi,None|k,,e,i,None|k,,e,,None
鴃	j,u,e,,2	k,i,u,t,8	k,y,e,k,None		k,,e,tsu,None|k,,e,i,None|g,,e,ki,None
鴄	p,,i,,3	p,,a,t,7			
鴅	h,u,a,n,1				
鴆	zh,,e,n,4	z,,a,m,6	c,,i,m,None		t,y,i,n,None
鴇	b,,ao,,3	b,,ou,,2	p,,o,,None		h,,o,u,None
鴈	,i,a,n,4	ng,,aa,n,6	,,a,n,None		g,,a,n,None
鴉	,i,a,,1	,,aa,,1|ng,,aa,,1	,,a,,None		,,a,,None
鴋	f,,a,ng,1				h,,o,u,None|b,,o,u,None
鴌	f,,e,ng,4		p,,o,ng,None		
鴍	,u,e,n,2				
鴎	,,ou,,1				,,o,u,None
鹘	g,,u,,3	g,u,a,t,7|,u,a,t,9			
鹝	,i,i,,4	,i,i,k,9			
鹞	,i,ao,,4	,i,u,,6			
鹟	,u,e,ng,1	,i,u,ng,1			,,o,u,None|,,u,,None
鹠	l,i,u,,2	l,,au,,4			
鹡	j,,i,,2	z,,i,k,8			s,,e,ki,None
鹢	,i,i,,4	,i,i,k,9			g,,e,ki,None
鹣	j,i,a,n,1	g,,i,m,1			
鹤	h,,e,,4	h,,o,k,9			
鹶	j,,i,n,1				k,y,o,u,None
麃	p,,ao,,2	b,i,u,,1			h,,o,u,None|,y,o,u,None
麄	c,,u,,1		ch,w,u,,None		s,,o,,None|z,,o,,None
麨	ch,,ao,,3				s,y,o,u,None
麩	f,,u,,1	f,,u,,1	p,w,u,,None		f,,u,,None
麪	m,i,a,n,4	m,,i,n,6	m,y,e,n,None		m,,e,n,None
麫	m,i,a,n,3				
麹	q,,u,,1				k,,i,ku,None
麾	h,u,i,,1	f,,ai,,1	h,w,i,,None		k,,i,,None
黎	l,,i,,2	l,,ai,,4	l,y,e,,None	l,,ê,,1	r,,e,i,None|r,,i,,None
黓	,i,i,,4	,i,i,k,9|,i,i,t,9			
鼏	m,,i,,4	m,,i,k,9			b,,e,ki,None|m,y,a,ku,None
鼐	n,,ai,,4	n,,aai,,5	n,,ay,,None		d,,a,i,None|n,,a,i,None|d,,o,u,None|n,,o,u,None
鼑	d,,i,ng,3				t,,e,i,None
齑	j,,i,,1	z,,ai,,1			
齒	ch,,i,,3	c,,i,,2	ch,,i,,None	x,,i,,5	s,y,i,,None
龉	,i,u,,3	,i,u,,5			
龊	ch,u,o,,4	c,,u,k,7			
